ID_Ticket,Fecha_Hora,RUT_Cliente,Mesa,Producto_Categoria,Producto_Detail,Cantidad,Precio_Unitario_IVA,Metodo_Pago
TX-20076,45663.8208,Consumidor Final,Mesa 10,cafes,FLAT WHITE,3.0,3000,Débito
TX-20076,45664.378,Consumidor Final,Mesa 10,PASTELERIA,Medialuna Dulce ,3.0,1400,Débito
TX-20077,07/01/2025 09:11,98765432-1,Mesa 9,Bebestibles,Jugo de Piña,1.0,2990,Transferencia
TX-20077,2025-01-07 09:14:26,98765432-1,Mesa 9,Sándwiches,sandwich jamon queso,1.0,3800,Transferencia
TX-20077,2025-01-07 09:38:45,98765432-1,Mesa 9,Repostería,muffin vainilla,1.0,2100,Transferencia
TX-20078,2025-01-07 09:53:00,Consumidor Final,Para Llevar,Cafés,Mocaccino,1.0,3400,Débito
TX-20078,45664.4164,Consumidor Final,Para Llevar,reposteria,Muffin Arandanos ,1.0,2100,Débito
TX-20078,07/01/2025 10:01,Consumidor Final,Para Llevar,Sándwiches,Sándwich J/Q,1.0,3800,Débito
TX-20079,2025-01-07 10:17:14,Consumidor Final,Para Llevar,Sandwichería,Sándwich Caprese,1.0,4990,Débito
TX-20079,2025-01-07 10:24:18,Consumidor Final,Para Llevar,bebestibles,Jugo de Arándano,3.0,$ 3.100,Débito
TX-20079,45664.5021,Consumidor Final,Para Llevar,Cafés,Capuccino,2.0,3100,Débito
TX-20080,2025-01-07 12:42:59,21445887-5,Mesa 5,Sandwichería,sandwich mechada queso,,$ 5.490,Débito
TX-20080,2025-01-07 13:33:27,21445887-5,Mesa 5,CAFÉ,Espresso Doble,3.0,$ 2.490,Débito
TX-20080,2025-01-07 16:37:29,21445887-5,Mesa 5,Sandwichería,Sándwich J/Q,2.0,3800,Débito
TX-20081,2025-01-07 17:53:31,Consumidor Final,Mesa 5,CAFÉ,ESPRESSO DOBLE,1.0,2490,Débito
TX-20081,2025-01-07 18:02:25,Consumidor Final,Mesa 5,PASTELERIA,MUFFIN VAINILLA,3.0,2100,Débito
TX-20081,2025-01-07 18:06:17,Consumidor Final,Mesa 5,Cafe,TE BLANCO,1.0,2300,Débito
TX-20082,2025-01-07 18:18:03,55667788-9,Mesa 7,Bebestible,Jugo de Arándano,1.0,3100,Débito
TX-20082,45664.777,55667788-9,Mesa 7,bebestibles,matcha latte,3.0,$ 3.600,Débito
TX-20082,45664.7791,55667788-9,Mesa 7,CAFÉ,MOCA,1.0,3400,Débito
TX-20083,45664.7872,Consumidor Final,Mesa 4,Sandwichería,Sándwich Mechada Queso,1.0,5490,Efectivo
TX-20083,2025-01-07 19:04:54,Consumidor Final,Mesa 4,Cafés,TE NEGRO,1.0,$ 2.100,Efectivo
TX-20083,45664.7956,Consumidor Final,Mesa 4,reposteria,DONAS RELLENAS,3.0,2200,Efectivo
TX-20084,2025-01-07 19:28:30,98765432-1,Mesa 8,PASTELERIA,Medialuna Manjar,3.0,1600,Débito
TX-20084,2025-01-07 19:34:46,98765432-1,Mesa 8,Sándwiches,croissant caprese,1.0,4790,Débito
TX-20084,2025-01-08 09:06:09,98765432-1,Mesa 8,CAFÉ,espresso doble,3.0,2490,Débito
TX-20085,08/01/2025 09:30,Consumidor Final,Para Llevar,SANDWICH,CROISSANT CAPRESE,1.0,4790,Crédito
TX-20085,2025-01-08 09:55:18,Consumidor Final,Para Llevar,cafes,capuccino,1.0,3100,Crédito
TX-20085,2025-01-08 09:58:10,Consumidor Final,Para Llevar,bebestibles,jugo de piña,1.0,2990,Crédito
TX-20086,08/01/2025 10:11,21445887-5,Mesa 6,Reposteria ,Medialuna Dulce,1.0,1400,Efectivo
TX-20086,2025-01-08 10:11:54,21445887-5,Mesa 6,Cafés,Cappuccino,1.0,$ 3.100,Efectivo
TX-20086,2025-01-08 10:25:16,21445887-5,Mesa 6,Cafe,capuccino,1.0,3100,Efectivo
TX-20087,2025-01-08 11:10:19,Consumidor Final,Mesa 6,Sándwiches,croissant jq,3.0,4500,Débito
TX-20087,2025-01-08 12:17:21,Consumidor Final,Mesa 6,CAFÉ,Té Verde,3.0,2100,Débito
TX-20087,2025-01-08 14:20:20,Consumidor Final,Mesa 6,Cafés,te negro,1.0,2100,Débito
TX-20088,45665.6149,Consumidor Final,Mesa 2,SANDWICH,croissant jq,1.0,4500,Débito
TX-20088,2025-01-08 18:05:26,Consumidor Final,Mesa 2,PASTELERIA,waffle manjar,1.0,$ 3.200,Débito
TX-20088,2025-01-08 18:05:34,Consumidor Final,Mesa 2,Cafés,Espresso Doble,1.0,2490,Débito
TX-20089,2025-01-08 18:43:43,Consumidor Final,Mesa 7,bebestibles,jugo de piña,1.0,$ 2.990,Crédito
TX-20089,2025-01-08 18:44:12,Consumidor Final,Mesa 7,bebestibles,jugo arandano,2.0,3100,Crédito
TX-20089,45665.7838,Consumidor Final,Mesa 7,cafes,Té Verde,1.0,2100,Crédito
TX-20090,2025-01-08 18:52:29,Consumidor Final,Para Llevar,Cafés,espresso doble,2.0,2490,Débito
TX-20090,2025-01-08 19:19:37,Consumidor Final,Para Llevar,reposteria,waffle manjar,1.0,3200,Débito
TX-20090,2025-01-08 19:21:38,Consumidor Final,Para Llevar,cafes,TE NEGRO,,$ 2.100,Débito
TX-20091,08/01/2025 19:26,Consumidor Final,Mesa 5,Reposteria ,WAFFLE MANJAR,1.0,3200,Débito
TX-20091,08/01/2025 19:47,Consumidor Final,Mesa 5,Reposteria ,WAFFLE MANJAR,1.0,3200,Débito
TX-20091,45666.377,Consumidor Final,Mesa 5,cafes,AMERICANO,2.0,2200,Débito
TX-20092,45666.3801,Consumidor Final,Mesa 9,cafes,Flat White,3.0,$ 3.000,Débito
TX-20092,2025-01-09 09:14:36,Consumidor Final,Mesa 9,Cafés,AMERICANO,3.0,2200,Débito
TX-20092,09/01/2025 09:20,Consumidor Final,Mesa 9,Sándwiches,Croissant Jamón Queso,1.0,4500,Débito
TX-20093,45666.3937,Consumidor Final,Mesa 6,Repostería,Waffle con Manjar,3.0,3200,Efectivo
TX-20093,09/01/2025 09:30,Consumidor Final,Mesa 6,sandwicheria,Croissant Mechada Queso,1.0,5690,Efectivo
TX-20093,2025-01-09 09:45:56,Consumidor Final,Mesa 6,Sándwiches,Aliado,2.0,3800,Efectivo
TX-20094,2025-01-09 09:48:08,Consumidor Final,Mesa 4,cafes,TE NEGRO,1.0,$ 2.100,Débito
TX-20094,2025-01-09 09:56:34,Consumidor Final,Mesa 4,Reposteria ,waffle manjar,1.0,3200,Débito
TX-20094,45666.4278,Consumidor Final,Mesa 4,Sandwichería,Aliado,3.0,3800,Débito
TX-20095,2025-01-09 10:22:10,11223344-5,Para Llevar,Cafe,ESPRESSO DOBLE,2.0,2490,Crédito
TX-20095,2025-01-09 10:25:01,11223344-5,Para Llevar,SANDWICH,CROISSANT CAPRESE,3.0,$ 4.790,Crédito
TX-20095,2025-01-09 11:48:50,11223344-5,Para Llevar,bebestibles,JUGO NARANJA,2.0,2990,Crédito
TX-20096,45666.6495,Consumidor Final,Mesa 8,sandwicheria,sandwich jamon queso,1.0,3800,Crédito
TX-20096,2025-01-09 15:59:05,Consumidor Final,Mesa 8,Cafés,TE VERDE,1.0,2100,Crédito
TX-20096,2025-01-09 16:46:27,Consumidor Final,Mesa 8,Cafe,flat white,1.0,3000,Crédito
TX-20097,09/01/2025 17:59,Consumidor Final,Mesa 4,Bebestibles,Jugo Arándanos,3.0,$ 3.100,Débito
TX-20097,2025-01-09 18:09:38,Consumidor Final,Mesa 4,Cafe,Espresso dbl,2.0,2490,Débito
TX-20097,2025-01-09 18:10:42,Consumidor Final,Mesa 4,BEBIDAS,jugo naranja,,2990,Débito
TX-20098,2025-01-09 18:17:27,Consumidor Final,Mesa 3,SANDWICH,croissant caprese,1.0,4790,Crédito
TX-20098,2025-01-09 18:18:54,Consumidor Final,Mesa 3,bebestibles,matcha latte,2.0,$ 3.600,Crédito
TX-20098,45666.7702,Consumidor Final,Mesa 3,CAFÉ,Mochaccino,1.0,3400,Crédito
TX-20099,45666.7738,Consumidor Final,Para Llevar,Repostería,waffle manjar,3.0,3200,Débito
TX-20099,2025-01-09 18:48:01,Consumidor Final,Para Llevar,SANDWICH,croissant jq,1.0,4500,Débito
TX-20099,2025-01-09 18:59:45,Consumidor Final,Para Llevar,PASTELERIA,Medialuna Dulce,1.0,1400,Débito
TX-20100,45666.7972,Consumidor Final,Mesa 8,reposteria,WAFFLE MANJAR,3.0,3200,Crédito
TX-20100,2025-01-09 19:07:58,Consumidor Final,Mesa 8,Repostería,Donas Rellenas,1.0,2200,Crédito
TX-20100,2025-01-09 19:13:36,Consumidor Final,Mesa 8,reposteria,medialuna manjar,1.0,1600,Crédito
TX-20101,2025-01-09 19:45:48,Consumidor Final,Mesa 5,sandwicheria,croissant jq,1.0,4500,Débito
TX-20101,45667.3752,Consumidor Final,Mesa 5,Reposteria ,muffin vainilla,3.0,$ 2.100,Débito
TX-20101,45667.3758,Consumidor Final,Mesa 5,reposteria,Muffin Arandanos ,1.0,2100,Débito
TX-20102,2025-01-10 09:05:46,Consumidor Final,Para Llevar,Sandwichería,Croissant Mechada Queso,3.0,5690,Débito
TX-20102,2025-01-10 09:07:44,Consumidor Final,Para Llevar,reposteria,Medialunas,1.0,1400,Débito
TX-20102,2025-01-10 09:21:08,Consumidor Final,Para Llevar,Cafe,Americano,1.0,2200,Débito
TX-20103,10/01/2025 09:24,Consumidor Final,Mesa 7,CAFÉ,te negro,1.0,$ 2.100,Crédito
TX-20103,2025-01-10 09:40:40,Consumidor Final,Mesa 7,CAFÉ,mocaccino,1.0,3400,Crédito
TX-20103,10/01/2025 09:44,Consumidor Final,Mesa 7,Reposteria ,Medialunas Manjar,1.0,1600,Crédito
TX-20104,2025-01-10 09:45:25,Consumidor Final,Mesa 6,Sándwiches,croissant caprese,1.0,$ 4.790,Débito
TX-20104,2025-01-10 10:03:19,Consumidor Final,Mesa 6,Sándwiches,Sándwich J/Q,2.0,3800,Débito
TX-20104,2025-01-10 10:24:28,Consumidor Final,Mesa 6,Cafe,capuccino,3.0,3100,Débito
TX-20105,2025-01-10 10:27:47,Consumidor Final,Mesa 4,Cafés,Té Verde,3.0,2100,Débito
TX-20105,45667.4372,Consumidor Final,Mesa 4,Sandwichería,Aliado,,3800,Débito
TX-20105,2025-01-10 14:37:41,Consumidor Final,Mesa 4,PASTELERIA,Medialunas,3.0,1400,Débito
TX-20106,45667.655,Consumidor Final,Mesa 9,cafes,te blanco,2.0,2300,Débito
TX-20106,2025-01-10 16:06:42,Consumidor Final,Mesa 9,Sándwiches,Croissant Mechada Queso,2.0,5690,Débito
TX-20106,45667.7349,Consumidor Final,Mesa 9,Cafe,Té Negro,3.0,2100,Débito
TX-20107,2025-01-10 18:10:12,Consumidor Final,Mesa 3,Bebestible,Leche Plátano,1.0,2700,Débito
TX-20107,2025-01-10 18:13:33,Consumidor Final,Mesa 3,reposteria,Medialuna Dulce,3.0,1400,Débito
TX-20107,2025-01-10 18:17:52,Consumidor Final,Mesa 3,Cafés,Capu ,3.0,$ 3.100,Débito
TX-20108,2025-01-10 18:20:57,Consumidor Final,Para Llevar,Repostería,muffin arandano,1.0,$ 2.100,Efectivo
TX-20108,2025-01-10 18:36:15,Consumidor Final,Para Llevar,sandwicheria,sandwich mechada queso,1.0,5490,Efectivo
TX-20108,2025-01-10 18:40:27,Consumidor Final,Para Llevar,PASTELERIA,Medialuna Dulce,3.0,1400,Efectivo
TX-20109,10/01/2025 18:42,21445887-5,Mesa 7,Bebestibles,Té Matcha Latte,2.0,3600,Crédito
TX-20109,2025-01-10 18:49:59,21445887-5,Mesa 7,CAFÉ,Cafe Late,3.0,3200,Crédito
TX-20109,2025-01-10 18:57:36,21445887-5,Mesa 7,Bebestible,Jugo de Arándano,1.0,$ 3.100,Crédito
TX-20110,2025-01-10 18:58:26,Consumidor Final,Mesa 6,Repostería,Waffle con Manjar,1.0,3200,Crédito
TX-20110,10/01/2025 18:59,Consumidor Final,Mesa 6,cafes,ESPRESSO DOBLE,2.0,2490,Crédito
TX-20110,2025-01-10 18:59:55,Consumidor Final,Mesa 6,reposteria,Waffle con Manjar,1.0,3200,Crédito
TX-20111,2025-01-10 19:10:44,16443882-1,Mesa 8,Cafés,Capuccino,1.0,3100,Débito
TX-20111,2025-01-10 19:14:43,16443882-1,Mesa 8,Cafés,Capu ,3.0,3100,Débito
TX-20111,2025-01-10 19:17:39,16443882-1,Mesa 8,Sándwiches,sandwich jamon queso,3.0,$ 3.800,Débito
TX-20112,2025-01-10 19:45:59,Consumidor Final,Mesa 5,Bebestibles,JUGO ARANDANO,1.0,3100,Crédito
TX-20112,45667.8259,Consumidor Final,Mesa 5,reposteria,WAFFLE MANJAR,2.0,3200,Crédito
TX-20112,2025-01-10 19:54:41,Consumidor Final,Mesa 5,SANDWICH,Sandwich Caprese Ciabatta,1.0,4990,Crédito
TX-20113,10/01/2025 19:59,Consumidor Final,Mesa 6,sandwicheria,Croissant Mechada Queso,1.0,5690,Crédito
TX-20113,2025-01-11 09:03:43,Consumidor Final,Mesa 6,PASTELERIA,Medialunas,1.0,$ 1.400,Crédito
TX-20113,2025-01-11 09:12:04,Consumidor Final,Mesa 6,reposteria,muffin vainilla,1.0,2100,Crédito
TX-20114,11/01/2025 09:12,Consumidor Final,Mesa 8,Cafés,Mocaccino,1.0,3400,Débito
TX-20114,2025-01-11 09:25:11,Consumidor Final,Mesa 8,CAFÉ,cafe latte ,1.0,3200,Débito
TX-20114,2025-01-11 09:30:05,Consumidor Final,Mesa 8,Cafe,Té Negro,3.0,$ 2.100,Débito
TX-20115,11/01/2025 09:32,16443882-1,Para Llevar,sandwicheria,croissant mechada,1.0,5690,Débito
TX-20115,2025-01-11 09:41:13,16443882-1,Para Llevar,Bebestible,Jugo Naranja Natural,3.0,2990,Débito
TX-20115,11/01/2025 09:41,16443882-1,Para Llevar,BEBIDAS,jugo arandano,1.0,3100,Débito
TX-20116,45668.4097,Consumidor Final,Mesa 2,sandwicheria,Croissant J/Q,1.0,4500,Débito
TX-20116,2025-01-11 09:54:50,Consumidor Final,Mesa 2,CAFÉ,capuccino,1.0,3100,Débito
TX-20116,2025-01-11 10:10:03,Consumidor Final,Mesa 2,reposteria,muffin vainilla,1.0,$ 2.100,Débito
TX-20117,2025-01-11 10:17:36,19332554-K,Mesa 7,Sandwichería,Sándwich Mechada Queso,1.0,5490,Crédito
TX-20117,2025-01-11 10:23:47,19332554-K,Mesa 7,bebestibles,matcha latte,2.0,3600,Crédito
TX-20117,2025-01-11 10:30:56,19332554-K,Mesa 7,PASTELERIA,waffle manjar,1.0,3200,Crédito
TX-20118,2025-01-11 11:00:08,Consumidor Final,Para Llevar,BEBIDAS,jugo naranja,3.0,2990,Débito
TX-20118,2025-01-11 11:32:22,Consumidor Final,Para Llevar,CAFÉ,Capu ,1.0,3100,Débito
TX-20118,2025-01-11 14:05:45,Consumidor Final,Para Llevar,reposteria,muffin arandano,1.0,2100,Débito
TX-20118,2025-01-11 14:05:45,Consumidor Final,Para Llevar,reposteria,muffin arandano,1.0,2100,Débito
TX-20119,2025-01-11 14:23:26,Consumidor Final,Mesa 7,SANDWICH,Sándwich J/Q,3.0,3800,Débito
TX-20119,45668.6038,Consumidor Final,Mesa 7,sandwicheria,Croissant Caprese,1.0,$ 4.790,Débito
TX-20119,2025-01-11 14:42:59,Consumidor Final,Mesa 7,Cafe,TE VERDE,3.0,2100,Débito
TX-20120,2025-01-11 15:15:02,Consumidor Final,Para Llevar,PASTELERIA,Medialunas Manjar,1.0,$ 1.600,Débito
TX-20120,2025-01-11 16:02:46,Consumidor Final,Para Llevar,Cafés,te blanco,3.0,2300,Débito
TX-20120,2025-01-11 16:26:43,Consumidor Final,Para Llevar,Sándwiches,croissant jq,1.0,4500,Débito
TX-20121,11/01/2025 16:48,Consumidor Final,Mesa 7,Bebestible,MATCHA LATTE,1.0,$ 3.600,Crédito
TX-20121,2025-01-11 17:14:10,Consumidor Final,Mesa 7,sandwicheria,Croissant Caprese,1.0,4790,Crédito
TX-20121,2025-01-11 18:01:12,Consumidor Final,Mesa 7,PASTELERIA,Donas Rellenas,1.0,2200,Crédito
TX-20122,2025-01-11 18:15:09,55667788-9,Mesa 6,Repostería,waffle manjar,,$ 3.200,Crédito
TX-20122,11/01/2025 18:16,55667788-9,Mesa 6,Cafe,cafe americano,1.0,2200,Crédito
TX-20122,2025-01-11 18:45:08,55667788-9,Mesa 6,BEBIDAS,Jugo de Arándano,1.0,$ 3.100,Crédito
TX-20123,45668.7835,Consumidor Final,Mesa 8,Bebestible,Leche Plátano,2.0,$ 2.700,Débito
TX-20123,2025-01-11 19:07:26,Consumidor Final,Mesa 8,Sandwichería,Sándwich Caprese,3.0,4990,Débito
TX-20123,2025-01-11 19:11:27,Consumidor Final,Mesa 8,sandwicheria,CROISSANT MECHADA,2.0,5690,Débito
TX-20124,45668.8045,Consumidor Final,Mesa 7,Sándwiches,Sándwich Jamón-Queso,1.0,3800,Crédito
TX-20124,45668.8146,Consumidor Final,Mesa 7,Reposteria ,donas,1.0,2200,Crédito
TX-20124,2025-01-11 19:53:37,Consumidor Final,Mesa 7,BEBIDAS,Jugo Arándanos,2.0,3100,Crédito
TX-20125,12/01/2025 08:22,Consumidor Final,Mesa 6,Cafe,TE NEGRO,,2100,Crédito
TX-20125,2025-01-12 08:53:30,Consumidor Final,Mesa 6,SANDWICH,Sándwich Mechada Queso,1.0,5490,Crédito
TX-20125,2025-01-12 09:10:27,Consumidor Final,Mesa 6,Repostería,MUFFIN VAINILLA,1.0,2100,Crédito
TX-20126,2025-01-12 09:25:08,Consumidor Final,Mesa 4,CAFÉ,Flatwhite,3.0,3000,Crédito
TX-20126,45669.3955,Consumidor Final,Mesa 4,Cafe,cafe latte ,1.0,3200,Crédito
TX-20126,2025-01-12 09:31:30,Consumidor Final,Mesa 4,Reposteria ,Muffin de Vainilla Natural,1.0,2100,Crédito
TX-20127,12/01/2025 09:39,Consumidor Final,Mesa 6,PASTELERIA,WAFFLE MANJAR,3.0,$ 3.200,Transferencia
TX-20127,2025-01-12 09:50:17,Consumidor Final,Mesa 6,Sándwiches,CROISSANT CAPRESE,1.0,$ 4.790,Transferencia
TX-20127,2025-01-12 09:56:07,Consumidor Final,Mesa 6,bebestibles,jugo arandano,3.0,3100,Transferencia
TX-20128,2025-01-12 10:00:52,Consumidor Final,Mesa 3,Bebestibles,leche platano,3.0,2700,Débito
TX-20128,45669.4239,Consumidor Final,Mesa 3,Cafe,flat white,3.0,3000,Débito
TX-20128,45669.4275,Consumidor Final,Mesa 3,Bebestible,Jugo de Arándano,1.0,3100,Débito
TX-20129,45669.4322,Consumidor Final,Mesa 7,PASTELERIA,Medialuna Dulce ,1.0,1400,Débito
TX-20129,2025-01-12 10:26:52,Consumidor Final,Mesa 7,reposteria,DONAS RELLENAS,1.0,2200,Débito
TX-20129,2025-01-12 10:27:07,Consumidor Final,Mesa 7,BEBIDAS,Leche con Plátano,1.0,2700,Débito
TX-20130,2025-01-12 10:29:45,Consumidor Final,Para Llevar,Bebestibles,JUGO NARANJA,2.0,2990,Débito
TX-20130,12/01/2025 11:47,Consumidor Final,Para Llevar,CAFÉ,TE NEGRO,1.0,$ 2.100,Débito
TX-20130,2025-01-12 12:49:44,Consumidor Final,Para Llevar,Reposteria ,Muffin de Arándanos,1.0,2100,Débito
TX-20131,2025-01-12 12:59:49,Consumidor Final,Mesa 6,Cafés,FLAT WHITE,1.0,3000,Efectivo
TX-20131,2025-01-12 15:10:03,Consumidor Final,Mesa 6,Sándwiches,Croissant Caprese,2.0,4790,Efectivo
TX-20131,2025-01-12 15:29:08,Consumidor Final,Mesa 6,Bebestibles,MATCHA LATTE,1.0,3600,Efectivo
TX-20132,2025-01-12 18:00:12,19332554-K,Para Llevar,Cafe,Capu ,1.0,3100,Débito
TX-20132,2025-01-12 18:07:24,19332554-K,Para Llevar,bebestibles,JUGO PIÑA,1.0,2990,Débito
TX-20132,2025-01-12 18:17:26,19332554-K,Para Llevar,Reposteria ,muffin vainilla,1.0,2100,Débito
TX-20133,12/01/2025 18:22,Consumidor Final,Mesa 7,sandwicheria,CROISSANT CAPRESE,1.0,4790,Débito
TX-20133,2025-01-12 18:23:42,Consumidor Final,Mesa 7,sandwicheria,croissant mechada,1.0,5690,Débito
TX-20133,2025-01-12 18:24:49,Consumidor Final,Mesa 7,PASTELERIA,Muffin de Arándanos,3.0,2100,Débito
TX-20134,2025-01-12 18:28:58,Consumidor Final,Para Llevar,Cafe,TE BLANCO,2.0,2300,Débito
TX-20134,2025-01-12 18:31:56,Consumidor Final,Para Llevar,Bebestibles,jugo arandano,1.0,3100,Débito
TX-20134,2025-01-12 18:38:00,Consumidor Final,Para Llevar,Repostería,MUFFIN VAINILLA,1.0,2100,Débito
TX-20135,12/01/2025 18:46,Consumidor Final,Para Llevar,PASTELERIA,waffle manjar,2.0,3200,Débito
TX-20135,2025-01-12 18:46:49,Consumidor Final,Para Llevar,CAFÉ,Café Latte,1.0,3200,Débito
TX-20135,2025-01-12 18:47:18,Consumidor Final,Para Llevar,reposteria,Medialunas Manjar,1.0,$ 1.600,Débito
TX-20136,12/01/2025 18:50,Consumidor Final,Mesa 7,BEBIDAS,jugo pina,2.0,2990,Débito
TX-20136,2025-01-12 18:51:35,Consumidor Final,Mesa 7,Cafe,Café Latte,1.0,3200,Débito
TX-20136,2025-01-12 18:56:47,Consumidor Final,Mesa 7,Cafe,Cappuccino,2.0,3100,Débito
TX-20137,45669.7921,Consumidor Final,Mesa 7,Cafe,Té Negro,1.0,2100,Débito
TX-20137,2025-01-12 19:07:20,Consumidor Final,Mesa 7,reposteria,DONAS RELLENAS,3.0,2200,Débito
TX-20137,2025-01-12 19:09:20,Consumidor Final,Mesa 7,Repostería,Muffin Arandanos ,3.0,2100,Débito
TX-20138,45669.7991,55667788-9,Mesa 8,CAFÉ,Espresso Doble,1.0,2490,Débito
TX-20138,2025-01-12 19:12:33,55667788-9,Mesa 8,Bebestible,jugo naranja,1.0,2990,Débito
TX-20138,2025-01-12 19:22:46,55667788-9,Mesa 8,Bebestible,Leche con Plátano,1.0,2700,Débito
TX-20139,2025-01-12 19:26:09,Consumidor Final,Mesa 7,Sándwiches,Sándwich Jamón-Queso,2.0,$ 3.800,Débito
TX-20139,2025-01-12 19:27:44,Consumidor Final,Mesa 7,reposteria,waffle manjar,3.0,3200,Débito
TX-20139,2025-01-12 19:29:48,Consumidor Final,Mesa 7,Cafés,Capuccino,1.0,3100,Débito
TX-20140,2025-01-12 19:32:15,Consumidor Final,Mesa 1,CAFÉ,CAFÉ LATTE,1.0,3200,Débito
TX-20140,2025-01-12 19:38:03,Consumidor Final,Mesa 1,reposteria,muffin vainilla,1.0,2100,Débito
TX-20140,2025-01-12 19:44:31,Consumidor Final,Mesa 1,SANDWICH,Croissant Jamón Queso,1.0,4500,Débito
TX-20141,13/01/2025 09:00,21445887-5,Mesa 9,Cafe,AMERICANO,1.0,2200,Débito
TX-20141,2025-01-13 09:25:02,21445887-5,Mesa 9,reposteria,muffin arandano,2.0,2100,Débito
TX-20141,13/01/2025 09:32,21445887-5,Mesa 9,Cafe,Café Latte,1.0,3200,Débito
TX-20142,2025-01-13 09:34:09,Consumidor Final,Mesa 2,bebestibles,JUGO ARANDANO,1.0,3100,Débito
TX-20142,2025-01-13 09:34:14,Consumidor Final,Mesa 2,CAFÉ,te negro,1.0,2100,Débito
TX-20142,2025-01-13 09:34:14,Consumidor Final,Mesa 2,CAFÉ,te negro,1.0,2100,Débito
TX-20142,2025-01-13 09:46:15,Consumidor Final,Mesa 2,Cafés,TE NEGRO,1.0,2100,Débito
TX-20143,2025-01-13 09:51:45,21445887-5,Mesa 1,Cafés,TE VERDE,1.0,2100,Débito
TX-20143,2025-01-13 09:51:54,21445887-5,Mesa 1,Reposteria ,Waffle con Manjar,1.0,$ 3.200,Débito
TX-20143,2025-01-13 10:00:05,21445887-5,Mesa 1,Cafe,flat white,2.0,3000,Débito
TX-20143,2025-01-13 10:00:05,21445887-5,Mesa 1,Cafe,flat white,2.0,3000,Débito
TX-20144,45670.4285,Consumidor Final,Para Llevar,BEBIDAS,Jugo de Arándano,1.0,3100,Transferencia
TX-20144,13/01/2025 10:18,Consumidor Final,Para Llevar,Cafe,Americano,3.0,2200,Transferencia
TX-20144,2025-01-13 10:21:14,Consumidor Final,Para Llevar,Bebestible,jugo de piña,,2990,Transferencia
TX-20145,13/01/2025 10:27,Consumidor Final,Mesa 6,PASTELERIA,Muffin de Arándanos,1.0,2100,Débito
TX-20145,2025-01-13 10:38:08,Consumidor Final,Mesa 6,Cafés,Flatwhite,1.0,3000,Débito
TX-20145,2025-01-13 12:07:15,Consumidor Final,Mesa 6,Sándwiches,Croissant Caprese,2.0,4790,Débito
TX-20146,2025-01-13 17:31:13,Consumidor Final,Mesa 9,Sándwiches,sandwich caprese,2.0,4990,Efectivo
TX-20146,13/01/2025 18:00,Consumidor Final,Mesa 9,CAFÉ,Flat White,1.0,3000,Efectivo
TX-20146,13/01/2025 18:04,Consumidor Final,Mesa 9,Bebestibles,Jugo de Arándano,1.0,3100,Efectivo
TX-20147,2025-01-13 18:14:55,Consumidor Final,Mesa 9,Sandwichería,croissant caprese,1.0,4790,Débito
TX-20147,2025-01-13 18:16:37,Consumidor Final,Mesa 9,Cafés,te negro,1.0,2100,Débito
TX-20147,13/01/2025 18:32,Consumidor Final,Mesa 9,SANDWICH,Sándwich J/Q,1.0,3800,Débito
TX-20148,13/01/2025 18:49,Consumidor Final,Mesa 2,Bebestibles,Jugo de Arándano,3.0,3100,Crédito
TX-20148,2025-01-13 18:52:00,Consumidor Final,Mesa 2,bebestibles,Jugo Naranja Natural,1.0,2990,Crédito
TX-20148,45670.7867,Consumidor Final,Mesa 2,Cafe,Capuccino,1.0,3100,Crédito
TX-20149,2025-01-13 18:54:55,Consumidor Final,Mesa 6,sandwicheria,croissant caprese,1.0,4790,Débito
TX-20149,2025-01-13 19:03:34,Consumidor Final,Mesa 6,Cafés,espresso doble,2.0,2490,Débito
TX-20149,2025-01-13 19:04:09,Consumidor Final,Mesa 6,Sandwichería,sandwich jamon queso,1.0,3800,Débito
TX-20150,2025-01-13 19:11:18,Consumidor Final,Para Llevar,Cafe,Café Latte,2.0,$ 3.200,Débito
TX-20150,45670.7997,Consumidor Final,Para Llevar,Bebestibles,jugo naranja,1.0,$ 2.990,Débito
TX-20150,2025-01-13 19:18:22,Consumidor Final,Para Llevar,Cafés,TE BLANCO,1.0,2300,Débito
TX-20151,2025-01-13 19:34:14,55667788-9,Para Llevar,Cafés,TE BLANCO,1.0,$ 2.300,Débito
TX-20151,2025-01-13 19:40:45,55667788-9,Para Llevar,bebestibles,Jugo de Arándano,3.0,3100,Débito
TX-20151,2025-01-13 19:40:48,55667788-9,Para Llevar,Sándwiches,Croissant Caprese,1.0,4790,Débito
TX-20152,45670.8229,Consumidor Final,Mesa 8,Bebestible,Jugo Arándanos,1.0,3100,Efectivo
TX-20152,2025-01-13 19:57:23,Consumidor Final,Mesa 8,Cafe,TE NEGRO,3.0,2100,Efectivo
TX-20152,14/01/2025 08:04,Consumidor Final,Mesa 8,sandwicheria,CROISSANT MECHADA,2.0,5690,Efectivo
TX-20153,2025-01-14 08:23:31,Consumidor Final,Mesa 7,Repostería,Muffin de Arándanos,1.0,2100,Débito
TX-20153,2025-01-14 08:47:11,Consumidor Final,Mesa 7,Bebestibles,jugo pina,3.0,2990,Débito
TX-20153,2025-01-14 09:05:45,Consumidor Final,Mesa 7,SANDWICH,Mechada Queso,2.0,5490,Débito
TX-20154,2025-01-14 09:09:08,98765432-1,Para Llevar,Bebestibles,matcha latte,3.0,$ 3.600,Crédito
